setoran_id,santri_id,tanggal,jenis,surah,juz,jumlah_ayat,kualitas,musyrif
ST03606,S032,2025-12-09,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ustzh. Maryam
ST03607,S032,2025-12-11,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ustzh. Maryam
ST03608,S032,2025-12-13,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ustzh. Maryam
ST03609,S032,2025-12-15,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ustzh. Maryam
ST03610,S032,2025-12-17,Murajaah,Al-Baqarah,1,10,Lancar,Ustzh. Maryam
ST03611,S032,2025-12-18,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ustzh. Maryam
ST03612,S032,2025-12-20,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST03613,S032,2025-12-21,Murajaah,Al-Baqarah,1,13,Lancar,Ustzh. Maryam
ST03614,S032,2025-12-22,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03615,S032,2025-12-23,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST03616,S032,2025-12-24,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST03617,S032,2025-12-25,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST03618,S032,2025-12-28,Murajaah,Al-Baqarah,1,6,Lancar,Ustzh. Maryam
ST03619,S032,2025-12-29,Murajaah,Al-Baqarah,1,14,Perlu Diulang,Ustzh. Maryam
ST03620,S032,2025-12-30,Murajaah,Al-Baqarah,1,6,Lancar,Ustzh. Maryam
ST03621,S032,2025-12-31,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST03622,S032,2026-01-01,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ustzh. Maryam
ST03623,S032,2026-01-03,Murajaah,Al-Baqarah,1,11,Lancar,Ustzh. Maryam
ST03624,S032,2026-01-04,Murajaah,Al-Baqarah,1,5,Perlu Diulang,Ustzh. Maryam
ST03625,S032,2026-01-06,Murajaah,Al-Baqarah,1,11,Lancar,Ustzh. Maryam
ST03626,S032,2026-01-07,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ustzh. Maryam
ST03627,S033,2025-03-04,Ziyadah,Al-Fatihah,1,5,Lancar,Ust. Hafiz
ST03628,S033,2025-03-05,Ziyadah,Al-Fatihah,1,2,Lancar,Ust. Hafiz
ST03629,S033,2025-03-06,Murajaah,Al-Fatihah,1,9,Kurang Lancar,Ust. Hafiz
ST03630,S033,2025-03-08,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Hafiz
ST03631,S033,2025-03-10,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Hafiz
ST03632,S033,2025-03-11,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Hafiz
ST03633,S033,2025-03-12,Murajaah,Al-Fatihah,1,15,Lancar,Ust. Hafiz
ST03634,S033,2025-03-13,Murajaah,Al-Fatihah,1,6,Kurang Lancar,Ust. Hafiz
ST03635,S033,2025-03-18,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03636,S033,2025-03-20,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Hafiz
ST03637,S033,2025-03-25,Murajaah,Al-Fatihah,1,13,Lancar,Ust. Hafiz
ST03638,S033,2025-03-26,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Hafiz
ST03639,S033,2025-03-27,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03640,S033,2025-03-29,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Hafiz
ST03641,S033,2025-03-30,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Hafiz
ST03642,S033,2025-03-31,Murajaah,Al-Fatihah,1,7,Kurang Lancar,Ust. Hafiz
ST03643,S033,2025-04-01,Murajaah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST03644,S033,2025-04-02,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST03645,S033,2025-04-05,Murajaah,Al-Fatihah,1,11,Lancar,Ust. Hafiz
ST03646,S033,2025-04-09,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03647,S033,2025-04-10,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03648,S033,2025-04-12,Murajaah,Al-Fatihah,1,5,Lancar,Ust. Hafiz
ST03649,S033,2025-04-13,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03650,S033,2025-04-15,Murajaah,Al-Baqarah,1,18,Kurang Lancar,Ust. Hafiz
ST03651,S033,2025-04-17,Murajaah,Al-Baqarah,1,8,Perlu Diulang,Ust. Hafiz
ST03652,S033,2025-04-21,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST03653,S033,2025-04-24,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03654,S033,2025-04-26,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ust. Hafiz
ST03655,S033,2025-04-27,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST03656,S033,2025-04-28,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03657,S033,2025-05-01,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03658,S033,2025-05-03,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST03659,S033,2025-05-05,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Hafiz
ST03660,S033,2025-05-06,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST03661,S033,2025-05-07,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Hafiz
ST03662,S033,2025-05-08,Murajaah,Al-Baqarah,1,6,Perlu Diulang,Ust. Hafiz
ST03663,S033,2025-05-11,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Hafiz
ST03664,S033,2025-05-14,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Hafiz
ST03665,S033,2025-05-15,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Hafiz
ST03666,S033,2025-05-19,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Hafiz
ST03667,S033,2025-05-22,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Hafiz
ST03668,S033,2025-05-25,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03669,S033,2025-05-26,Murajaah,Al-Baqarah,1,17,Perlu Diulang,Ust. Hafiz
ST03670,S033,2025-05-29,Murajaah,Al-Baqarah,1,11,Perlu Diulang,Ust. Hafiz
ST03671,S033,2025-05-31,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03672,S033,2025-06-01,Murajaah,Al-Fatihah,1,15,Lancar,Ust. Hafiz
ST03673,S033,2025-06-02,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST03674,S033,2025-06-03,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST03675,S033,2025-06-05,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Hafiz
ST03676,S033,2025-06-08,Murajaah,Al-Baqarah,1,11,Perlu Diulang,Ust. Hafiz
ST03677,S033,2025-06-09,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03678,S033,2025-06-10,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Hafiz
ST03679,S033,2025-06-11,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03680,S033,2025-06-12,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST03681,S033,2025-06-14,Murajaah,Al-Baqarah,1,10,Lancar,Ust. Hafiz
ST03682,S033,2025-06-15,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03683,S033,2025-06-16,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03684,S033,2025-06-17,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST03685,S033,2025-06-19,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Hafiz
ST03686,S033,2025-06-21,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03687,S033,2025-06-22,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ust. Hafiz
ST03688,S033,2025-06-23,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST03689,S033,2025-06-24,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Hafiz
ST03690,S033,2025-06-26,Murajaah,Al-Baqarah,1,7,Kurang Lancar,Ust. Hafiz
ST03691,S033,2025-06-28,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST03692,S033,2025-06-30,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Hafiz
ST03693,S033,2025-07-01,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Hafiz
ST03694,S033,2025-07-02,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST03695,S033,2025-07-06,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Hafiz
ST03696,S033,2025-07-08,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Hafiz
ST03697,S033,2025-07-09,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST03698,S033,2025-07-12,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST03699,S033,2025-07-14,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST03700,S033,2025-07-17,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST03701,S033,2025-07-19,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03702,S033,2025-07-20,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST03703,S033,2025-07-21,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST03704,S033,2025-07-22,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03705,S033,2025-07-23,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST03706,S033,2025-07-26,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ust. Hafiz
ST03707,S033,2025-07-27,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST03708,S033,2025-07-28,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST03709,S033,2025-07-29,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03710,S033,2025-07-30,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST03711,S033,2025-07-31,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST03712,S033,2025-08-02,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST03713,S033,2025-08-03,Murajaah,Al-Baqarah,1,10,Kurang Lancar,Ust. Hafiz
ST03714,S033,2025-08-05,Murajaah,Al-Baqarah,1,18,Kurang Lancar,Ust. Hafiz
ST03715,S033,2025-08-10,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Hafiz
ST03716,S033,2025-08-11,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03717,S033,2025-08-12,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Hafiz
ST03718,S033,2025-08-13,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST03719,S033,2025-08-14,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST03720,S033,2025-08-17,Murajaah,Al-Baqarah,1,10,Perlu Diulang,Ust. Hafiz
ST03721,S033,2025-08-19,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ust. Hafiz
ST03722,S033,2025-08-20,Murajaah,Al-Baqarah,1,7,Lancar,Ust. Hafiz
ST03723,S033,2025-08-25,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Hafiz
ST03724,S033,2025-08-27,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST03725,S033,2025-08-28,Murajaah,Al-Baqarah,1,8,Kurang Lancar,Ust. Hafiz
ST03726,S033,2025-08-30,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST03727,S033,2025-09-01,Murajaah,Al-Baqarah,1,8,Perlu Diulang,Ust. Hafiz
ST03728,S033,2025-09-02,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ust. Hafiz
ST03729,S033,2025-09-03,Murajaah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST03730,S033,2025-09-04,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST03731,S033,2025-09-07,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ust. Hafiz
ST03732,S033,2025-09-08,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST03733,S033,2025-09-09,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Hafiz
ST03734,S033,2025-09-10,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03735,S033,2025-09-11,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03736,S033,2025-09-13,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Hafiz
ST03737,S033,2025-09-15,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST03738,S033,2025-09-16,Murajaah,Al-Baqarah,1,19,Kurang Lancar,Ust. Hafiz
ST03739,S033,2025-09-17,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST03740,S033,2025-09-20,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST03741,S034,2025-06-19,Murajaah,Al-Fatihah,1,11,Kurang Lancar,Ust. Fauzan
ST03742,S034,2025-06-22,Murajaah,Al-Fatihah,1,14,Lancar,Ust. Fauzan
ST03743,S034,2025-06-23,Murajaah,Al-Fatihah,1,10,Kurang Lancar,Ust. Fauzan
ST03744,S034,2025-06-24,Ziyadah,Al-Fatihah,1,1,Lancar,Ust. Fauzan
ST03745,S034,2025-06-25,Murajaah,Al-Fatihah,1,17,Lancar,Ust. Fauzan
ST03746,S034,2025-06-28,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Fauzan
ST03747,S034,2025-06-29,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Fauzan
ST03748,S034,2025-07-05,Ziyadah,Al-Fatihah,1,5,Lancar,Ust. Fauzan
ST03749,S034,2025-07-08,Murajaah,Al-Fatihah,1,8,Lancar,Ust. Fauzan
ST03750,S034,2025-07-10,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Fauzan
ST03751,S034,2025-07-13,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Fauzan
ST03752,S034,2025-07-15,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Fauzan
ST03753,S034,2025-07-19,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Fauzan
ST03754,S034,2025-07-20,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Fauzan
ST03755,S034,2025-07-21,Murajaah,Al-Fatihah,1,5,Lancar,Ust. Fauzan
ST03756,S034,2025-07-22,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Fauzan
ST03757,S034,2025-07-24,Murajaah,Al-Fatihah,1,8,Lancar,Ust. Fauzan
ST03758,S034,2025-07-27,Murajaah,Al-Fatihah,1,9,Lancar,Ust. Fauzan
ST03759,S034,2025-07-28,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST03760,S034,2025-07-31,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Fauzan
ST03761,S034,2025-08-03,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Fauzan
ST03762,S034,2025-08-04,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Fauzan
ST03763,S034,2025-08-05,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Fauzan
ST03764,S034,2025-08-06,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Fauzan
ST03765,S034,2025-08-07,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST03766,S034,2025-08-09,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Fauzan
ST03767,S034,2025-08-10,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST03768,S034,2025-08-11,Murajaah,Al-Fatihah,1,7,Lancar,Ust. Fauzan
ST03769,S034,2025-08-13,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST03770,S034,2025-08-16,Murajaah,Al-Fatihah,1,7,Perlu Diulang,Ust. Fauzan
ST03771,S034,2025-08-18,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Fauzan
ST03772,S034,2025-08-19,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Fauzan
ST03773,S034,2025-08-24,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST03774,S034,2025-08-25,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ust. Fauzan
ST03775,S034,2025-08-26,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Fauzan
ST03776,S034,2025-08-27,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Fauzan
ST03777,S034,2025-08-28,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Fauzan
ST03778,S034,2025-08-30,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Fauzan
ST03779,S034,2025-08-31,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST03780,S034,2025-09-04,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Fauzan
ST03781,S034,2025-09-06,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Fauzan
ST03782,S034,2025-09-09,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST03783,S034,2025-09-10,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST03784,S034,2025-09-13,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Fauzan
ST03785,S034,2025-09-15,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST03786,S034,2025-09-20,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST03787,S034,2025-09-21,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Fauzan
ST03788,S034,2025-09-22,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Fauzan
ST03789,S034,2025-09-23,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ust. Fauzan
ST03790,S034,2025-09-24,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Fauzan
ST03791,S034,2025-09-27,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Fauzan
ST03792,S034,2025-09-28,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST03793,S034,2025-09-29,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST03794,S034,2025-09-30,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Fauzan
ST03795,S034,2025-10-01,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Fauzan
ST03796,S034,2025-10-02,Murajaah,Al-Fatihah,1,15,Lancar,Ust. Fauzan
ST03797,S034,2025-10-07,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Fauzan
ST03798,S034,2025-10-08,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Fauzan
ST03799,S034,2025-10-09,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Fauzan
ST03800,S034,2025-10-11,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Fauzan
ST03801,S034,2025-10-12,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Fauzan
ST03802,S034,2025-10-13,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Fauzan
ST03803,S034,2025-10-15,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Fauzan
ST03804,S034,2025-10-16,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Fauzan
ST03805,S034,2025-10-22,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Fauzan
ST03806,S034,2025-10-26,Murajaah,Al-Baqarah,1,13,Kurang Lancar,Ust. Fauzan
ST03807,S034,2025-10-29,Murajaah,Al-Baqarah,1,10,Perlu Diulang,Ust. Fauzan
ST03808,S034,2025-11-01,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST03809,S034,2025-11-02,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Fauzan
ST03810,S034,2025-11-03,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Fauzan
ST03811,S034,2025-11-04,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Fauzan
ST03812,S034,2025-11-13,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST03813,S034,2025-11-15,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ust. Fauzan
ST03814,S034,2025-11-17,Murajaah,Al-Baqarah,1,7,Kurang Lancar,Ust. Fauzan
ST03815,S034,2025-11-18,Murajaah,Al-Baqarah,1,5,Kurang Lancar,Ust. Fauzan
ST03816,S034,2025-11-20,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Fauzan
ST03817,S034,2025-11-22,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Fauzan
ST03818,S034,2025-11-24,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST03819,S034,2025-11-26,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Fauzan
ST03820,S034,2025-11-27,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Fauzan
ST03821,S034,2025-12-03,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST03822,S034,2025-12-06,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Fauzan
ST03823,S034,2025-12-08,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST03824,S034,2025-12-09,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Fauzan
ST03825,S034,2025-12-13,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST03826,S034,2025-12-14,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Fauzan
ST03827,S034,2025-12-17,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Fauzan
ST03828,S034,2025-12-18,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Fauzan
ST03829,S034,2025-12-20,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Fauzan
ST03830,S034,2025-12-21,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST03831,S034,2025-12-23,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Fauzan
ST03832,S034,2025-12-24,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ust. Fauzan
ST03833,S034,2025-12-27,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Fauzan
ST03834,S034,2025-12-29,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Fauzan
ST03835,S034,2026-01-01,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Fauzan
ST03836,S034,2026-01-03,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Fauzan
ST03837,S034,2026-01-04,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Fauzan
ST03838,S035,2025-01-14,Ziyadah,Al-Fatihah,1,2,Lancar,Ust. Hafiz
ST03839,S035,2025-01-15,Murajaah,Al-Fatihah,1,18,Perlu Diulang,Ust. Hafiz
ST03840,S035,2025-01-16,Ziyadah,Al-Fatihah,1,3,Kurang Lancar,Ust. Hafiz
ST03841,S035,2025-01-18,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Hafiz
ST03842,S035,2025-01-19,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03843,S035,2025-01-20,Murajaah,Al-Fatihah,1,13,Lancar,Ust. Hafiz
ST03844,S035,2025-01-21,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Hafiz
ST03845,S035,2025-01-22,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST03846,S035,2025-01-23,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Hafiz
ST03847,S035,2025-01-25,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Hafiz
ST03848,S035,2025-01-26,Murajaah,Al-Baqarah,1,18,Perlu Diulang,Ust. Hafiz
ST03849,S035,2025-01-29,Murajaah,Al-Baqarah,1,13,Kurang Lancar,Ust. Hafiz
ST03850,S035,2025-01-30,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03851,S035,2025-02-01,Murajaah,Al-Fatihah,1,20,Lancar,Ust. Hafiz
ST03852,S035,2025-02-02,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Hafiz
ST03853,S035,2025-02-03,Murajaah,Al-Fatihah,1,19,Kurang Lancar,Ust. Hafiz
ST03854,S035,2025-02-04,Murajaah,Al-Baqarah,1,5,Perlu Diulang,Ust. Hafiz
ST03855,S035,2025-02-06,Murajaah,Al-Fatihah,1,18,Lancar,Ust. Hafiz
ST03856,S035,2025-02-08,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST03857,S035,2025-02-11,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Hafiz
ST03858,S035,2025-02-12,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03859,S035,2025-02-13,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST03860,S035,2025-02-15,Murajaah,Al-Fatihah,1,13,Lancar,Ust. Hafiz
ST03861,S035,2025-02-16,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST03862,S035,2025-02-17,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Hafiz
ST03863,S035,2025-02-18,Murajaah,Al-Fatihah,1,9,Kurang Lancar,Ust. Hafiz
ST03864,S035,2025-02-19,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ust. Hafiz
ST03865,S035,2025-02-23,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03866,S035,2025-02-27,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03867,S035,2025-03-01,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Hafiz
ST03868,S035,2025-03-02,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST03869,S035,2025-03-03,Murajaah,Al-Baqarah,1,19,Lancar,Ust. Hafiz
ST03870,S035,2025-03-06,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03871,S035,2025-03-09,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST03872,S035,2025-03-11,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03873,S035,2025-03-12,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST03874,S035,2025-03-13,Murajaah,Al-Fatihah,1,5,Kurang Lancar,Ust. Hafiz
ST03875,S035,2025-03-15,Murajaah,Al-Fatihah,1,11,Kurang Lancar,Ust. Hafiz
ST03876,S035,2025-03-16,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03877,S035,2025-03-17,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST03878,S035,2025-03-18,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST03879,S035,2025-03-19,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Hafiz
